code_national_tri,libelle_tri,liste_libelle_risque,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76640,SAINT-PIERRE-LES-ELBEUF
76DREAL20140003,LE HAVRE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76657,SAINT-VIGOR-D'YMONVILLE
76DREAL20140003,LE HAVRE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76660,SANDOUVILLE
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76681,SOTTEVILLE-LES-ROUEN
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76682,SOTTEVILLE-SOUS-LE-VAL
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76705,TOURVILLE-LA-RIVIERE
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76717,VAL-DE-LA-HAYE
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76728,LA VAUPALIERE
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}, {'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76743,VILLERS-ECALLES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77083,CHAMPS-SUR-MARNE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77108,CHELLES
77DRIEE_IF20140001,TRI de MEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,08/12/2014,03/05/2015,03/05/2015,,77143,CREGY-LES-MEAUX
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77243,LAGNY-SUR-MARNE
77DRIEE_IF20140001,TRI de MEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,08/12/2014,03/05/2015,03/05/2015,,77284,MEAUX
77DRIEE_IF20140001,TRI de MEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,08/12/2014,03/05/2015,03/05/2015,,77330,NANTEUIL-LES-MEAUX
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77337,NOISIEL
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77372,POMPONNE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77438,SAINT-THIBAULT-DES-VIGNES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77464,THORIGNY-SUR-MARNE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77468,TORCY
77DRIEE_IF20140001,TRI de MEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,08/12/2014,03/05/2015,03/05/2015,,77475,TRILPORT
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,77479,VAIRES-SUR-MARNE
77DRIEE_IF20140001,TRI de MEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,08/12/2014,03/05/2015,03/05/2015,,77513,VILLENOY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78005,ACHERES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78015,ANDRESY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78029,AUBERGENVILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78092,BOUGIVAL
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78123,CARRIERES-SOUS-POISSY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78124,CARRIERES-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78146,CHATOU
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78172,CONFLANS-SAINTE-HONORINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78190,CROISSY-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78217,EPONE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78230,LA FALAISE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78238,FLINS-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78267,GARGENVILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78291,GUERVILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78299,HARDRICOURT
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78311,HOUILLES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78314,ISSOU
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78327,JUZIERS
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78335,LIMAY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78350,LOUVECIENNES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78358,MAISONS-LAFFITTE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78361,MANTES-LA-JOLIE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78362,MANTES-LA-VILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78382,MAURECOURT
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78384,MEDAN
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78396,LE MESNIL-LE-ROI
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78401,MEULAN-EN-YVELINES
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78402,MEZIERES-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78403,MEZY-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78418,MONTESSON
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78440,LES MUREAUX
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78451,NEZEL
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78481,LE PECQ
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78498,POISSY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78501,PORCHEVILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78502,LE PORT-MARLY
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78551,SAINT-GERMAIN-EN-LAYE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78586,SARTROUVILLE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78624,TRIEL-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78638,VAUX-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78642,VERNEUIL-SUR-SEINE
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78643,VERNOUILLET
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78650,LE VESINET
93DRIEE_IF20140001,TRI Métropole Francilienne,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,27/11/2012,20/12/2013,,,,,78672,VILLENNES-SUR-SEINE
80DREAL20140004,TRi Abbeville,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80001,ABBEVILLE
80DREAL20140003,TRI Amiens,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80021,AMIENS
80DREAL20140003,TRI Amiens,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80131,BOVES
80DREAL20140003,TRI Amiens,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80160,CAGNY
80DREAL20140003,TRI Amiens,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80164,CAMON
80DREAL20140004,TRi Abbeville,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80171,CAOURS
80DREAL20140003,TRI Amiens,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80256,DREUIL-LES-AMIENS
80DREAL20140004,TRi Abbeville,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",Bassin versant de la Somme,26/12/2012,16/05/2014,10/12/2014,,,,80260,DRUCAT
