id,type,geometry.type,geometry.coordinates,properties.idmutinvar,properties.idopendata,properties.datemut,properties.anneemut,properties.coddep,properties.libnatmut,properties.vefa,properties.valeurfonc,properties.nbcomm,properties.l_codinsee,properties.nbpar,properties.l_idpar,properties.nbparmut,properties.l_idparmut,properties.sterr,properties.nbvolmut,properties.nblocmut,properties.l_idlocmut,properties.sbati,properties.codtypbien,properties.libtypbien
3329057,Feature,MultiPolygon,"[[[[4.366664, 43.837781], [4.366598, 43.837701], [4.366555, 43.837651], [4.366627, 43.837615], [4.36665, 43.837604], [4.366733, 43.837562], [4.366755, 43.837582], [4.366785, 43.83761], [4.366865, 43.837684], [4.36678, 43.837725], [4.366664, 43.837781]]]]",0cc9d3d13740d9898356fe961da5da7c,0cc9d3d13740d9898356fe961da5da7c,2024-04-04,2024,30,Vente,False,67000.00,1,['30189'],1,['30189000HA0829'],0,,0.00,0,2,"['301890005065222_0', '301890005065223_0']",64.00,121,UN APPARTEMENT
3329076,Feature,MultiPolygon,"[[[[4.35941, 43.837778], [4.359703, 43.837855], [4.359728, 43.83786], [4.35977, 43.837867], [4.359753, 43.83794], [4.359653, 43.837925], [4.359609, 43.837918], [4.35957, 43.837912], [4.35954, 43.837907], [4.359525, 43.837905], [4.359489, 43.8379], [4.359477, 43.837898], [4.359438, 43.837952], [4.359249, 43.837912], [4.359344, 43.837761], [4.35941, 43.837778]]]]",b100dc811fcdc726c4e6fb81a11c69ac,b100dc811fcdc726c4e6fb81a11c69ac,2024-06-17,2024,30,Vente,False,39000.00,1,['30189'],1,['30189000EY0372'],0,,0.00,0,1,['301890005069888_0'],29.00,14,ACTIVITE
3329101,Feature,MultiPolygon,"[[[[4.36242, 43.830974], [4.362412, 43.830983], [4.362267, 43.830856], [4.362466, 43.830169], [4.36258, 43.830073], [4.362777, 43.830193], [4.362757, 43.830294], [4.362753, 43.830318], [4.362751, 43.830326], [4.362746, 43.830353], [4.362727, 43.83046], [4.362716, 43.830525], [4.362691, 43.830662], [4.362665, 43.830805], [4.362662, 43.83082], [4.362661, 43.830828], [4.362658, 43.830828], [4.362599, 43.830818], [4.362552, 43.830854], [4.362548, 43.830854], [4.362522, 43.830876], [4.3625, 43.830894], [4.362488, 43.830904], [4.362472, 43.830917], [4.36242, 43.830974]]]]",f5497216bc5548d8571eee3b24b814a2,f5497216bc5548d8571eee3b24b814a2,2024-06-25,2024,30,Vente,False,140000.00,1,['30189'],1,['30189000EZ0470'],0,,0.00,0,5,"['301890005069799_0', '301890005069800_0', '301890005069801_0', '301890005069802_0', '301890005069803_0']",72.00,121,UN APPARTEMENT
3329123,Feature,MultiPolygon,"[[[[4.368152, 43.832086], [4.368063, 43.832035], [4.367727, 43.831763], [4.36853, 43.831252], [4.368778, 43.83131], [4.368781, 43.831311], [4.368348, 43.832199], [4.368152, 43.832086]]]]",9fef06f5f2d546a3b404b17adfe47d77,9fef06f5f2d546a3b404b17adfe47d77,2024-06-25,2024,30,Vente,False,215200.00,1,['30189'],1,['30189000HE0972'],0,,0.00,0,2,"['301890005070517_0', '301890005070518_0']",76.00,121,UN APPARTEMENT
3329128,Feature,MultiPolygon,"[[[[4.362485, 43.839849], [4.362568, 43.83984], [4.362568, 43.839841], [4.362613, 43.839941], [4.362653, 43.840013], [4.362593, 43.840033], [4.362485, 43.839849]]]]",8eb5c669861faf34c0a3c3c3a3f51a7f,8eb5c669861faf34c0a3c3c3a3f51a7f,2024-04-16,2024,30,Vente,False,396840.00,1,['30189'],1,['30189000DO0878'],0,,0.00,0,1,['301890005066196_0'],35.00,121,UN APPARTEMENT
3329145,Feature,MultiPolygon,"[[[[4.355318, 43.832258], [4.355303, 43.832142], [4.355377, 43.832139], [4.355378, 43.832118], [4.35558, 43.832113], [4.355666, 43.832111], [4.355839, 43.832108], [4.355871, 43.832408], [4.355715, 43.832415], [4.355655, 43.832418], [4.355521, 43.832424], [4.35547, 43.832427], [4.355428, 43.832429], [4.355358, 43.832432], [4.355342, 43.832433], [4.355342, 43.832432], [4.355337, 43.832399], [4.355335, 43.832388], [4.355332, 43.83236], [4.355318, 43.832258]]]]",037fabb5448f4412abff7b509f60f889,037fabb5448f4412abff7b509f60f889,2024-02-19,2024,30,Vente,False,112000.00,1,['30189'],1,['30189000EX1468'],0,,0.00,0,2,"['301890005062164_0', '301890005062165_0']",37.00,121,UN APPARTEMENT
3329150,Feature,MultiPolygon,"[[[[4.353081, 43.836093], [4.35311, 43.836053], [4.353153, 43.835993], [4.353189, 43.836008], [4.353298, 43.836052], [4.353336, 43.836067], [4.353258, 43.836165], [4.353204, 43.836143], [4.35319, 43.836138], [4.353081, 43.836093]]]]",1a3cca3ad23a386653fa23b2a22858de,1a3cca3ad23a386653fa23b2a22858de,2024-02-09,2024,30,Vente,False,103000.00,1,['30189'],1,['30189000EX0269'],0,,0.00,0,1,['301890005058945_0'],55.00,121,UN APPARTEMENT
3329164,Feature,MultiPolygon,"[[[[4.354366, 43.821801], [4.354281, 43.821794], [4.35426, 43.821866], [4.354247, 43.821899], [4.354112, 43.822243], [4.354159, 43.822252], [4.354249, 43.822268], [4.354303, 43.822133], [4.354366, 43.821974], [4.354399, 43.821891], [4.354413, 43.821856], [4.354433, 43.821807], [4.354366, 43.821801]]]]",6103877b5690698be61ee01dc3e7bf31,6103877b5690698be61ee01dc3e7bf31,2024-06-06,2024,30,Vente,False,535000.00,1,['30189'],4,"['30189000EV0127', '30189000EV0128', '30189000EV0311', '30189000EV0312']",4,"['30189000EV0127', '30189000EV0128', '30189000EV0311', '30189000EV0312']",608.00,0,4,"['301890005068359_0', '301890005068360_0', '301890005068361_0', '301890005068362_0']",128.00,112,DES MAISONS
3329169,Feature,MultiPolygon,"[[[[4.355005, 43.832269], [4.354995, 43.83218], [4.355159, 43.832171], [4.35516, 43.832186], [4.355165, 43.832241], [4.355167, 43.832263], [4.355146, 43.832264], [4.355005, 43.832269]]]]",68eae224e0984408cb9282bdc70c3144,68eae224e0984408cb9282bdc70c3144,2024-06-25,2024,30,Vente,False,294500.00,1,['30189'],1,['30189000EX0603'],1,['30189000EX0603'],130.00,0,2,"['301890005070420_0', '301890005070421_0']",153.00,122,DEUX APPARTEMENTS
3329175,Feature,MultiPolygon,"[[[[4.363183, 43.836824], [4.362966, 43.836771], [4.362895, 43.836782], [4.362868, 43.836689], [4.362949, 43.836674], [4.363209, 43.83676], [4.363183, 43.836824]]]]",1682ffd6bc6b2289b86b945b3f176a9d,1682ffd6bc6b2289b86b945b3f176a9d,2024-04-04,2024,30,Vente,False,385000.00,1,['30189'],1,['30189000EY0591'],0,,0.00,0,10,"['301890005065375_0', '301890005065376_0', '301890005065377_0', '301890005065378_0', '301890005065379_0', '301890005065380_0', '301890005065381_0', '301890005065382_0', '301890005065383_0', '301890005065384_0']",305.00,120,APPARTEMENT INDETERMINE
3329185,Feature,MultiPolygon,"[[[[4.354114, 43.836313], [4.354208, 43.836218], [4.354261, 43.836165], [4.354408, 43.836021], [4.354593, 43.836111], [4.354411, 43.836318], [4.354337, 43.836402], [4.354114, 43.836313]]]]",d0f0619c33c1e7cc87ed25e485e79977,d0f0619c33c1e7cc87ed25e485e79977,2024-02-05,2024,30,Vente,False,583000.00,1,['30189'],1,['30189000EX1514'],0,,0.00,0,3,"['301890005061592_0', '301890005061593_0', '301890005061594_0']",119.00,121,UN APPARTEMENT
3329202,Feature,MultiPolygon,"[[[[4.354486, 43.835496], [4.354356, 43.835442], [4.354388, 43.8354], [4.354392, 43.835395], [4.354397, 43.835387], [4.354401, 43.835383], [4.354435, 43.835338], [4.354587, 43.835406], [4.354486, 43.835496]]]]",001f4bd4dddfa8ac967d770848f8417b,001f4bd4dddfa8ac967d770848f8417b,2024-02-13,2024,30,Vente,False,107000.00,1,['30189'],1,['30189000EX1476'],0,,0.00,0,1,['301890005061545_0'],82.00,121,UN APPARTEMENT
3329208,Feature,MultiPolygon,"[[[[4.354852, 43.837026], [4.355033, 43.837121], [4.354886, 43.837246], [4.354782, 43.837215], [4.354798, 43.837198], [4.354769, 43.837182], [4.354758, 43.837176], [4.354716, 43.837153], [4.354852, 43.837026]]]]",1c978b08886aba225bb6c25c807007b7,1c978b08886aba225bb6c25c807007b7,2024-06-25,2024,30,Vente,False,138000.00,1,['30189'],1,['30189000EX0202'],0,,0.00,0,2,"['301890005070481_0', '301890005070482_0']",72.00,121,UN APPARTEMENT
3329209,Feature,MultiPolygon,"[[[[4.351095, 43.825869], [4.351163, 43.82588], [4.351117, 43.826032], [4.350995, 43.826014], [4.35104, 43.82586], [4.351095, 43.825869]]]]",c8d470b9942e7907d13bd5df067baacd,c8d470b9942e7907d13bd5df067baacd,2024-04-30,2024,30,Vente,False,161000.00,1,['30189'],1,['30189000EI0420'],0,,0.00,0,2,"['301890005067250_0', '301890005067251_0']",59.00,121,UN APPARTEMENT
3329214,Feature,MultiPolygon,"[[[[4.358903, 43.837006], [4.358964, 43.837031], [4.358913, 43.837096], [4.359094, 43.837164], [4.359034, 43.837238], [4.358895, 43.837185], [4.358876, 43.837177], [4.358773, 43.837109], [4.358903, 43.837006]]]]",382a6f9d57b6a679bcc0548092853e2a,382a6f9d57b6a679bcc0548092853e2a,2024-04-10,2024,30,Vente,False,185400.00,1,['30189'],1,['30189000EY0272'],0,,0.00,0,2,"['301890005064463_0', '301890005064464_0']",120.00,121,UN APPARTEMENT
3329223,Feature,MultiPolygon,"[[[[4.352682, 43.83938], [4.352665, 43.839378], [4.352651, 43.839376], [4.352524, 43.839358], [4.352487, 43.839353], [4.352532, 43.839203], [4.352553, 43.839133], [4.352747, 43.839164], [4.352726, 43.839234], [4.35271, 43.839287], [4.352682, 43.83938]]]]",6f7aae329ac5b2c3e7a43388b81c5cfd,6f7aae329ac5b2c3e7a43388b81c5cfd,2024-06-04,2024,30,Vente,False,2650000.00,1,['30189'],1,['30189000DV0033'],1,['30189000DV0033'],399.00,0,5,"['301890005068738_0', '301890005068739_0', '301890005068740_0', '301890005068741_0', '301890005068742_0']",411.00,152,BATI MIXTE - LOGEMENT/ACTIVITE
3329250,Feature,MultiPolygon,"[[[[4.361687, 43.837103], [4.36171, 43.837067], [4.361798, 43.837095], [4.361805, 43.837097], [4.361821, 43.837103], [4.361824, 43.837103], [4.361844, 43.83711], [4.361864, 43.837116], [4.36193, 43.837137], [4.361904, 43.837188], [4.361946, 43.837204], [4.361873, 43.837305], [4.361886, 43.837309], [4.361853, 43.837356], [4.361647, 43.837271], [4.36176, 43.837127], [4.361687, 43.837103]]]]",8d713676018b0f82d47b85e434303c7c,8d713676018b0f82d47b85e434303c7c,2024-03-21,2024,30,Vente,False,130000.00,1,['30189'],1,['30189000EY0532'],0,,0.00,0,1,['301890005063067_0'],71.00,121,UN APPARTEMENT
3329252,Feature,MultiPolygon,"[[[[4.353543, 43.831404], [4.35432, 43.831118], [4.35446, 43.831319], [4.353681, 43.831597], [4.353637, 43.831536], [4.353585, 43.831464], [4.353543, 43.831404]]]]",a1286daee6f353251e2598feeaa4b371,a1286daee6f353251e2598feeaa4b371,2024-04-22,2024,30,Vente,False,105000.00,1,['30189'],1,['30189000EX0817'],0,,0.00,0,1,['301890005065151_0'],55.00,121,UN APPARTEMENT
3329281,Feature,MultiPolygon,"[[[[4.35996, 43.839224], [4.360138, 43.83919], [4.360141, 43.839196], [4.360204, 43.839182], [4.360214, 43.839209], [4.360227, 43.839209], [4.360235, 43.839245], [4.360171, 43.839251], [4.360161, 43.839252], [4.360159, 43.839248], [4.359968, 43.839274], [4.35996, 43.839224]]]]",6aa91d5dfa4c9b2d142356de1ae6a729,6aa91d5dfa4c9b2d142356de1ae6a729,2024-05-28,2024,30,Vente,False,86000.00,1,['30189'],1,['30189000DO0964'],0,,0.00,0,1,['301890005068564_0'],31.00,121,UN APPARTEMENT
3329285,Feature,MultiPolygon,"[[[[4.354619, 43.837536], [4.353658, 43.837407], [4.354026, 43.836973], [4.354767, 43.837305], [4.354665, 43.837408], [4.354646, 43.837492], [4.354633, 43.837491], [4.354619, 43.837536]]]]",ba49a11e79a7db9d9ac3f8c4f7d76297,ba49a11e79a7db9d9ac3f8c4f7d76297,2024-04-29,2024,30,Vente,False,90000.00,1,['30189'],1,['30189000EX0205'],0,,0.00,0,2,"['301890005065773_0', '301890005065774_0']",56.00,121,UN APPARTEMENT
3329290,Feature,MultiPolygon,"[[[[4.357886, 43.824072], [4.357606, 43.824032], [4.357303, 43.823988], [4.356928, 43.823934], [4.356615, 43.823891], [4.356609, 43.823868], [4.356599, 43.82383], [4.356544, 43.823599], [4.356543, 43.823595], [4.356523, 43.823505], [4.358158, 43.823749], [4.358072, 43.824099], [4.357886, 43.824072]]]]",a0c95e6613358fd8820539de0bd596ce,a0c95e6613358fd8820539de0bd596ce,2024-01-19,2024,30,Vente,False,96000.00,1,['30189'],1,['30189000ET0241'],0,,0.00,0,3,"['301890005057662_0', '301890005057663_0', '301890005057664_0']",61.00,121,UN APPARTEMENT
3329299,Feature,MultiPolygon,"[[[[4.36577, 43.835811], [4.365797, 43.835769], [4.365822, 43.835732], [4.365878, 43.835752], [4.365925, 43.835768], [4.365871, 43.835848], [4.36577, 43.835811]]]]",de93fb999ded943d13c1abab7a9ea86f,de93fb999ded943d13c1abab7a9ea86f,2024-01-29,2024,30,Vente,False,77800.00,1,['30189'],1,['30189000HA0901'],0,,0.00,0,4,"['301890005057929_0', '301890005057930_0', '301890005057931_0', '301890005057932_0']",53.00,152,BATI MIXTE - LOGEMENT/ACTIVITE
3329302,Feature,MultiPolygon,"[[[[4.369213, 43.835414], [4.369154, 43.835463], [4.369031, 43.835564], [4.368982, 43.835605], [4.368867, 43.835699], [4.368795, 43.835757], [4.368644, 43.835663], [4.368499, 43.835572], [4.368963, 43.835204], [4.369213, 43.835414]]]]",e44d4dda96675ecffcb94cec1cf9d84d,e44d4dda96675ecffcb94cec1cf9d84d,2024-01-25,2024,30,Vente,False,285000.00,1,['30189'],1,['30189000HA0991'],0,,0.00,0,4,"['301890005058200_0', '301890005058201_0', '301890005058202_0', '301890005058203_0']",81.00,121,UN APPARTEMENT
3329308,Feature,MultiPolygon,"[[[[4.3561, 43.832726], [4.356099, 43.832723], [4.356097, 43.832699], [4.356095, 43.832664], [4.356088, 43.832598], [4.356257, 43.832589], [4.356244, 43.832695], [4.356148, 43.832702], [4.356151, 43.832722], [4.3561, 43.832726]]]]",72ad0a269ddc1e0d6e2ee89382f16c89,72ad0a269ddc1e0d6e2ee89382f16c89,2024-04-15,2024,30,Vente,False,285000.00,1,['30189'],1,['30189000EX0530'],0,,0.00,0,4,"['301890005065362_0', '301890005065363_0', '301890005065364_0', '301890005065365_0']",185.00,122,DEUX APPARTEMENTS
3329319,Feature,MultiPolygon,"[[[[4.349176, 43.825157], [4.349128, 43.825148], [4.349094, 43.825161], [4.349086, 43.825162], [4.349074, 43.82516], [4.349059, 43.825157], [4.349028, 43.82515], [4.348986, 43.825137], [4.348935, 43.825122], [4.348886, 43.8251], [4.348874, 43.825094], [4.348828, 43.825074], [4.348799, 43.825063], [4.34879, 43.82506], [4.348769, 43.825051], [4.348733, 43.825037], [4.348718, 43.825031], [4.348691, 43.825019], [4.34867, 43.825009], [4.348616, 43.824985], [4.348591, 43.824969], [4.348545, 43.824946], [4.348545, 43.824862], [4.348562, 43.824808], [4.348578, 43.824798], [4.348606, 43.824804], [4.348622, 43.82476], [4.348654, 43.824769], [4.348678, 43.824764], [4.348695, 43.824761], [4.34873, 43.82476], [4.348766, 43.824758], [4.348783, 43.824757], [4.348811, 43.824757], [4.348853, 43.824759], [4.348851, 43.824723], [4.348847, 43.824685], [4.348843, 43.824646], [4.348843, 43.824645], [4.348841, 43.824624], [4.348838, 43.824595], [4.34884, 43.824532], [4.348906, 43.824512], [4.348969, 43.824487], [4.348977, 43.824484], [4.349039, 43.82448], [4.349056, 43.824479], [4.349098, 43.824478], [4.349125, 43.824478], [4.349162, 43.824479], [4.349203, 43.824481], [4.349233, 43.824482], [4.349223, 43.824457], [4.349203, 43.824418], [4.349188, 43.82439], [4.349175, 43.824363], [4.34917, 43.824357], [4.349166, 43.824347], [4.349183, 43.824338], [4.349268, 43.824344], [4.349319, 43.824348], [4.34935, 43.824346], [4.349385, 43.824344], [4.349446, 43.82434], [4.349498, 43.824337], [4.349543, 43.824337], [4.349647, 43.82432], [4.349651, 43.824319], [4.349658, 43.824309], [4.349677, 43.824317], [4.349698, 43.824343], [4.349729, 43.824382], [4.349774, 43.82438], [4.34979, 43.824388], [4.349799, 43.824391], [4.349801, 43.824393], [4.349827, 43.824426], [4.349925, 43.824486], [4.349972, 43.824507], [4.350027, 43.824529], [4.350053, 43.824539], [4.35006, 43.824543], [4.350091, 43.824557], [4.350123, 43.824571], [4.350155, 43.824586], [4.350195, 43.824604], [4.350228, 43.82462], [4.350244, 43.824626], [4.350278, 43.82464], [4.35031, 43.824653], [4.350357, 43.824672], [4.350407, 43.824693], [4.350458, 43.824712], [4.350401, 43.824856], [4.350541, 43.824879], [4.350541, 43.82488], [4.350499, 43.82495], [4.350448, 43.825017], [4.350437, 43.825024], [4.350361, 43.825068], [4.35032, 43.825092], [4.350294, 43.825108], [4.350269, 43.825124], [4.350205, 43.825164], [4.350136, 43.825135], [4.350047, 43.825241], [4.350031, 43.825231], [4.349998, 43.825213], [4.349988, 43.825209], [4.349957, 43.825195], [4.349921, 43.825181], [4.349874, 43.825163], [4.349823, 43.825144], [4.34977, 43.825122], [4.349715, 43.8251], [4.349648, 43.825076], [4.349593, 43.825057], [4.349576, 43.825086], [4.34953, 43.825068], [4.349476, 43.825047], [4.349428, 43.825032], [4.349363, 43.825015], [4.34931, 43.825], [4.34924, 43.825082], [4.349176, 43.825157]]]]",71fc1ec62fd8b3e5d4bc7f80bec661da,71fc1ec62fd8b3e5d4bc7f80bec661da,2024-05-15,2024,30,Vente,False,94590.00,1,['30189'],1,['30189000EI0564'],0,,0.00,0,3,"['301890005068095_0', '301890005068096_0', '301890005068097_0']",46.00,121,UN APPARTEMENT
3329330,Feature,MultiPolygon,"[[[[4.35941, 43.837778], [4.359703, 43.837855], [4.359728, 43.83786], [4.35977, 43.837867], [4.359753, 43.83794], [4.359653, 43.837925], [4.359609, 43.837918], [4.35957, 43.837912], [4.35954, 43.837907], [4.359525, 43.837905], [4.359489, 43.8379], [4.359477, 43.837898], [4.359438, 43.837952], [4.359249, 43.837912], [4.359344, 43.837761], [4.35941, 43.837778]]]]",a8d8e534f0c40879f35954e4c6c1153b,a8d8e534f0c40879f35954e4c6c1153b,2024-03-18,2024,30,Vente,False,75000.00,1,['30189'],1,['30189000EY0372'],0,,0.00,0,5,"['301890005063161_0', '301890005063162_0', '301890005063163_0', '301890005063164_0', '301890005063165_0']",188.00,14,ACTIVITE
3329340,Feature,MultiPolygon,"[[[[4.356187, 43.826936], [4.35629, 43.826993], [4.356125, 43.827145], [4.35597, 43.827057], [4.355946, 43.827043], [4.355942, 43.827042], [4.355893, 43.827014], [4.355825, 43.826975], [4.355748, 43.826932], [4.35578, 43.826922], [4.355861, 43.826897], [4.356026, 43.826847], [4.356064, 43.826868], [4.35615, 43.826916], [4.356187, 43.826936]]]]",56398f617bee6f2d821a572ca7a56fea,56398f617bee6f2d821a572ca7a56fea,2024-06-28,2024,30,Vente,False,39000.00,1,['30189'],1,['30189000EW0505'],0,,0.00,0,2,"['301890005070033_0', '301890005070131_0']",40.00,14,ACTIVITE
3329365,Feature,MultiPolygon,"[[[[4.368031, 43.8383], [4.367767, 43.838353], [4.367563, 43.838393], [4.367563, 43.838392], [4.367563, 43.838327], [4.367564, 43.838289], [4.367565, 43.838196], [4.367686, 43.838227], [4.367758, 43.838246], [4.367795, 43.838157], [4.367863, 43.838199], [4.367878, 43.838207], [4.367936, 43.838243], [4.368031, 43.8383]]]]",50d22a3fa2b30d8f93d88d2f4649023d,50d22a3fa2b30d8f93d88d2f4649023d,2024-04-19,2024,30,Vente,False,37000.00,1,['30189'],1,['30189000HA0682'],0,,0.00,0,1,['301890005066119_0'],0.00,131,UNE DEPENDANCE
3329381,Feature,MultiPolygon,"[[[[4.356187, 43.826936], [4.35629, 43.826993], [4.356125, 43.827145], [4.35597, 43.827057], [4.355946, 43.827043], [4.355942, 43.827042], [4.355893, 43.827014], [4.355825, 43.826975], [4.355748, 43.826932], [4.35578, 43.826922], [4.355861, 43.826897], [4.356026, 43.826847], [4.356064, 43.826868], [4.35615, 43.826916], [4.356187, 43.826936]]]]",5ac197387eb879d3f368b086139c242b,5ac197387eb879d3f368b086139c242b,2024-06-29,2024,30,Vente,False,68000.00,1,['30189'],1,['30189000EW0505'],0,,0.00,0,1,['301890005070162_0'],31.00,14,ACTIVITE
3329384,Feature,MultiPolygon,"[[[[4.352528, 43.833124], [4.352228, 43.833078], [4.352243, 43.83303], [4.352263, 43.832969], [4.352272, 43.832939], [4.352411, 43.83296], [4.352569, 43.832983], [4.352534, 43.833102], [4.352528, 43.833124]]]]",ec1b15bdc229dffc28f0ff3baa85a93b,ec1b15bdc229dffc28f0ff3baa85a93b,2024-04-15,2024,30,Vente,False,51000.00,1,['30189'],1,['30189000EX1022'],0,,0.00,0,1,['301890005065430_0'],24.00,121,UN APPARTEMENT
3329404,Feature,MultiPolygon,"[[[[4.367783, 43.836706], [4.36789, 43.836663], [4.367946, 43.836691], [4.368012, 43.836724], [4.36795, 43.836767], [4.367968, 43.836782], [4.367941, 43.836799], [4.367905, 43.836824], [4.367783, 43.836706]]]]",2e50d36fb8b091e5531debd7bb343781,2e50d36fb8b091e5531debd7bb343781,2024-06-12,2024,30,Vente,False,175000.00,1,['30189'],1,['30189000HA0815'],0,,0.00,0,2,"['301890005068895_0', '301890005068896_0']",75.00,121,UN APPARTEMENT
3329409,Feature,MultiPolygon,"[[[[4.361225, 43.836239], [4.361341, 43.836339], [4.361109, 43.836377], [4.361059, 43.836293], [4.361118, 43.836275], [4.361098, 43.836244], [4.361146, 43.836229], [4.361174, 43.836241], [4.361184, 43.836229], [4.361195, 43.836247], [4.361225, 43.836239]]]]",a1a4e9bc42a6ca0dd5fd113bb8bec9c5,a1a4e9bc42a6ca0dd5fd113bb8bec9c5,2024-01-31,2024,30,Vente,False,120000.00,1,['30189'],1,['30189000EY0629'],0,,0.00,0,4,"['301890005058183_0', '301890005058184_0', '301890005058185_0', '301890005058186_0']",149.00,14,ACTIVITE
3329445,Feature,MultiPolygon,"[[[[4.356273, 43.839275], [4.356368, 43.839287], [4.356382, 43.839289], [4.356397, 43.839227], [4.356546, 43.839246], [4.35662, 43.839255], [4.356607, 43.839313], [4.356565, 43.839309], [4.356563, 43.839313], [4.356542, 43.839406], [4.356529, 43.839464], [4.356423, 43.839469], [4.356386, 43.839469], [4.356353, 43.839468], [4.356227, 43.839467], [4.356268, 43.839293], [4.356273, 43.839275]]]]",b7211fbc180e47eac7d04b7d02293d74,b7211fbc180e47eac7d04b7d02293d74,2024-04-10,2024,30,Vente,False,79430.00,1,['30189'],1,['30189000DO1437'],0,,0.00,0,1,['301890005064706_0'],25.00,121,UN APPARTEMENT
